date,fyrirtaeki,flokkur,n
2015-09-02,MMR,Samfylkingin,108.438
2015-09-02,MMR,Sjálfstæðisflokkurinn,258.819
2015-09-02,MMR,Sósíalistaflokkurinn,0
2015-09-02,MMR,Vinstri Græn,98.208
2015-09-02,MMR,Viðreisn,0
2015-09-12,Gallup,Annað,492.804636
2015-09-12,Gallup,Flokkur Fólksins,0
2015-09-12,Gallup,Framsóknarflokkurinn,487.97321800000003
2015-09-12,Gallup,Miðflokkurinn,0
2015-09-12,Gallup,Píratar,1671.6706280000003
2015-09-12,Gallup,Samfylkingin,487.97321800000003
2015-09-12,Gallup,Sjálfstæðisflokkurinn,1178.865992
2015-09-12,Gallup,Sósíalistaflokkurinn,0
2015-09-12,Gallup,Vinstri Græn,512.130308
2015-09-12,Gallup,Viðreisn,0
2015-10-15,Gallup,Annað,371.28375
2015-10-15,Gallup,Flokkur Fólksins,0
2015-10-15,Gallup,Framsóknarflokkurinn,396.036
2015-10-15,Gallup,Miðflokkurinn,0
2015-10-15,Gallup,Píratar,1464.5081249999998
2015-10-15,Gallup,Samfylkingin,420.78824999999995
2015-10-15,Gallup,Sjálfstæðisflokkurinn,1014.8422500000001
2015-10-15,Gallup,Sósíalistaflokkurinn,0
2015-10-15,Gallup,Vinstri Græn,457.916625
2015-10-15,Gallup,Viðreisn,0
2015-10-30,MMR,Annað,91.56970912738214
2015-10-30,MMR,Flokkur Fólksins,0
2015-10-30,MMR,Framsóknarflokkurinn,104.10030090270813
2015-10-30,MMR,Miðflokkurinn,0
2015-10-30,MMR,Píratar,340.2537612838515
2015-10-30,MMR,Samfylkingin,101.2086258776329
2015-10-30,MMR,Sjálfstæðisflokkurinn,228.44232698094282
2015-10-30,MMR,Sósíalistaflokkurinn,0
2015-10-30,MMR,Vinstri Græn,95.42527582748245
2015-10-30,MMR,Viðreisn,0
2015-11-13,Gallup,Annað,285.78245945945946
2015-11-13,Gallup,Flokkur Fólksins,0
2015-11-13,Gallup,Framsóknarflokkurinn,394.18270270270267
2015-11-13,Gallup,Miðflokkurinn,0
2015-11-13,Gallup,Píratar,1080.7175765765764
2015-11-13,Gallup,Samfylkingin,331.77044144144145
2015-11-13,Gallup,Sjálfstæðisflokkurinn,814.6442522522522
2015-11-13,Gallup,Sósíalistaflokkurinn,0
2015-11-13,Gallup,Vinstri Græn,374.47356756756756
2015-11-13,Gallup,Viðreisn,0
2015-12-04,MMR,Annað,95.73299999999999
2015-12-04,MMR,Flokkur Fólksins,0
2015-12-04,MMR,Framsóknarflokkurinn,124.74300000000001
2015-12-04,MMR,Miðflokkurinn,0
2015-12-04,MMR,Píratar,343.28499999999997
2015-12-04,MMR,Samfylkingin,90.898
2015-12-04,MMR,Sjálfstæðisflokkurinn,221.44299999999998
2015-12-04,MMR,Sósíalistaflokkurinn,0
2015-12-04,MMR,Vinstri Græn,90.898
2015-12-04,MMR,Viðreisn,0
2015-12-12,Gallup,Annað,381.06541200000004
2015-12-12,Gallup,Flokkur Fólksins,0
2015-12-12,Gallup,Framsóknarflokkurinn,502.50384
2015-12-12,Gallup,Miðflokkurinn,0
2015-12-12,Gallup,Píratar,1386.073092
2015-12-12,Gallup,Samfylkingin,435.50332800000007
2015-12-12,Gallup,Sjálfstæðisflokkurinn,1055.258064
2015-12-12,Gallup,Sósíalistaflokkurinn,0
2015-12-12,Gallup,Vinstri Græn,427.128264
2015-12-12,Gallup,Viðreisn,0
2016-01-16,MMR,Annað,89.52352352352352
2016-01-16,MMR,Flokkur Fólksins,0
2016-01-16,MMR,Framsóknarflokkurinn,92.2922922922923
2016-01-16,MMR,Miðflokkurinn,0
2016-01-16,MMR,Píratar,348.8648648648649
2016-01-16,MMR,Samfylkingin,95.98398398398399
2016-01-16,MMR,Sjálfstæðisflokkurinn,179.96996996996998
2016-01-16,MMR,Sósíalistaflokkurinn,0
2016-01-16,MMR,Vinstri Græn,115.36536536536538
2016-01-16,MMR,Viðreisn,0
2016-01-19,Gallup,Annað,208.92992400000006
2016-01-19,Gallup,Flokkur Fólksins,0
2016-01-19,Gallup,Framsóknarflokkurinn,302.06736000000006
2016-01-19,Gallup,Miðflokkurinn,0
2016-01-19,Gallup,Píratar,888.5814840000002
2016-01-19,Gallup,Samfylkingin,231.58497600000004
2016-01-19,Gallup,Sjálfstæðisflokkurinn,614.2036320000001
2016-01-19,Gallup,Sósíalistaflokkurinn,0
2016-01-19,Gallup,Vinstri Græn,271.8606240000001
2016-01-19,Gallup,Viðreisn,0
2016-01-29,MMR,Annað,101.75903614457832
2016-01-29,MMR,Flokkur Fólksins,0
2016-01-29,MMR,Framsóknarflokkurinn,120.53012048192771
2016-01-29,MMR,Miðflokkurinn,0
2016-01-29,MMR,Píratar,351.710843373494
2016-01-29,MMR,Samfylkingin,92.86746987951808
2016-01-29,MMR,Sjálfstæðisflokkurinn,208.45783132530124
2016-01-29,MMR,Sósíalistaflokkurinn,0
2016-01-29,MMR,Vinstri Græn,108.67469879518072
2016-01-29,MMR,Viðreisn,0
2016-02-13,Gallup,Annað,301.26998399999997
2016-02-13,Gallup,Flokkur Fólksins,0
2016-02-13,Gallup,Framsóknarflokkurinn,372.35616000000005
2016-02-13,Gallup,Miðflokkurinn,0
2016-02-13,Gallup,Píratar,1215.235104
2016-02-13,Gallup,Samfylkingin,328.350432
2016-02-13,Gallup,Sjálfstæðisflokkurinn,802.258272
2016-02-13,Gallup,Sósíalistaflokkurinn,0
2016-02-13,Gallup,Vinstri Græn,365.5860480000001
2016-02-13,Gallup,Viðreisn,0
2016-02-27,MMR,Annað,99.57989949748743
2016-02-27,MMR,Flokkur Fólksins,0
2016-02-27,MMR,Framsóknarflokkurinn,119.12361809045227
2016-02-27,MMR,Miðflokkurinn,0
2016-02-27,MMR,Píratar,344.34170854271355
2016-02-27,MMR,Samfylkingin,72.59095477386936
2016-02-27,MMR,Sjálfstæðisflokkurinn,217.77286432160804
2016-02-27,MMR,Sósíalistaflokkurinn,0
2016-02-27,MMR,Vinstri Græn,72.59095477386936
2016-02-27,MMR,Viðreisn,0
2016-03-13,Gallup,Annað,246.32999999999998
2016-03-13,Gallup,Flokkur Fólksins,0
2016-03-13,Gallup,Framsóknarflokkurinn,496.7655
2016-03-13,Gallup,Miðflokkurinn,0
2016-03-13,Gallup,Píratar,1482.0855
2016-03-13,Gallup,Samfylkingin,390.0225
2016-03-13,Gallup,Sjálfstæðisflokkurinn,952.4759999999999
2016-03-13,Gallup,Sósíalistaflokkurinn,0
2016-03-13,Gallup,Vinstri Græn,451.605
2016-03-13,Gallup,Viðreisn,86.2155
2016-04-04,MMR,Annað,89.18674698795179
2016-04-04,MMR,Flokkur Fólksins,0
2016-04-04,MMR,Framsóknarflokkurinn,86.21385542168673
2016-04-04,MMR,Miðflokkurinn,0
2016-04-04,MMR,Píratar,363.683734939759
2016-04-04,MMR,Samfylkingin,98.105421686747
2016-04-04,MMR,Sjálfstæðisflokkurinn,222.9668674698795
2016-04-04,MMR,Sósíalistaflokkurinn,0
2016-04-04,MMR,Vinstri Græn,126.84337349397589
2016-04-04,MMR,Viðreisn,0
2016-04-05,Gallup,Annað,63.8676923076923
2016-04-05,Gallup,Flokkur Fólksins,0
2016-04-05,Gallup,Framsóknarflokkurinn,93.21230769230769
2016-04-05,Gallup,Miðflokkurinn,0
2016-04-05,Gallup,Píratar,279.63692307692304
2016-04-05,Gallup,Samfylkingin,65.59384615384614
2016-04-05,Gallup,Sjálfstæðisflokkurinn,189.01384615384612
2016-04-05,Gallup,Sósíalistaflokkurinn,0
2016-04-05,Gallup,Vinstri Græn,144.13384615384612
2016-04-05,Gallup,Viðreisn,28.481538461538456
2016-04-09,Gallup,Annað,48.07613545816733
2016-04-09,Gallup,Flokkur Fólksins,0
2016-04-09,Gallup,Framsóknarflokkurinn,55.28755577689243
2016-04-09,Gallup,Miðflokkurinn,0
2016-04-09,Gallup,Píratar,234.7717948207171
2016-04-09,Gallup,Samfylkingin,72.114203187251
2016-04-09,Gallup,Sjálfstæðisflokkurinn,213.9388027888446
2016-04-09,Gallup,Sósíalistaflokkurinn,0
2016-04-09,Gallup,Vinstri Græn,158.6512470119522
2016-04-09,Gallup,Viðreisn,21.6342609561753
2016-04-21,Gallup,Annað,103.09989253731344
2016-04-21,Gallup,Flokkur Fólksins,0
2016-04-21,Gallup,Framsóknarflokkurinn,174.6046567164179
2016-04-21,Gallup,Miðflokkurinn,0
2016-04-21,Gallup,Píratar,442.33179701492537
2016-04-21,Gallup,Samfylkingin,138.02082388059702
2016-04-21,Gallup,Sjálfstæðisflokkurinn,448.98340298507463
2016-04-21,Gallup,Sósíalistaflokkurinn,0
2016-04-21,Gallup,Vinstri Græn,305.97387462686567
2016-04-21,Gallup,Viðreisn,58.201552238805974
2016-04-24,MMR,Annað,82.82817182817183
2016-04-24,MMR,Flokkur Fólksins,0
2016-04-24,MMR,Framsóknarflokkurinn,109.4855144855145
2016-04-24,MMR,Miðflokkurinn,0
2016-04-24,MMR,Píratar,284.6623376623377
2016-04-24,MMR,Samfylkingin,96.15684315684315
2016-04-24,MMR,Sjálfstæðisflokkurinn,241.82017982017985
2016-04-24,MMR,Sósíalistaflokkurinn,0
2016-04-24,MMR,Vinstri Græn,138.04695304695306
2016-04-24,MMR,Viðreisn,0
2016-05-14,Gallup,Annað,213.12242100000003
2016-05-14,Gallup,Flokkur Fólksins,0
2016-05-14,Gallup,Framsóknarflokkurinn,426.24484200000006
2016-05-14,Gallup,Miðflokkurinn,0
2016-05-14,Gallup,Píratar,1145.0106540000002
2016-05-14,Gallup,Samfylkingin,321.7730670000001
2016-05-14,Gallup,Sjálfstæðisflokkurinn,1190.9782350000003
2016-05-14,Gallup,Sósíalistaflokkurinn,0
2016-05-14,Gallup,Vinstri Græn,702.0503280000001
2016-05-14,Gallup,Viðreisn,179.69145300000002
2016-06-12,Gallup,Annað,267.2467345309381
2016-06-12,Gallup,Flokkur Fólksins,0
2016-06-12,Gallup,Framsóknarflokkurinn,607.3789421157685
2016-06-12,Gallup,Miðflokkurinn,0
2016-06-12,Gallup,Píratar,1694.5872485029938
2016-06-12,Gallup,Samfylkingin,498.0507325349301
2016-06-12,Gallup,Sjálfstæðisflokkurinn,1524.521144710579
2016-06-12,Gallup,Sósíalistaflokkurinn,0
2016-06-12,Gallup,Vinstri Græn,923.2159920159679
2016-06-12,Gallup,Viðreisn,570.9362055888223
2016-07-01,MMR,Annað,75.91983967935872
2016-07-01,MMR,Flokkur Fólksins,0
2016-07-01,MMR,Framsóknarflokkurinn,59.25450901803608
2016-07-01,MMR,Miðflokkurinn,0
2016-07-01,MMR,Píratar,224.98196392785573
2016-07-01,MMR,Samfylkingin,100.9178356713427
2016-07-01,MMR,Sjálfstæðisflokkurinn,234.24048096192388
2016-07-01,MMR,Sósíalistaflokkurinn,0
2016-07-01,MMR,Vinstri Græn,166.65330661322648
2016-07-01,MMR,Viðreisn,62.03206412825651
2016-07-13,Gallup,Annað,160.36924302788847
2016-07-13,Gallup,Flokkur Fólksins,0
2016-07-13,Gallup,Framsóknarflokkurinn,305.3183665338646
2016-07-13,Gallup,Miðflokkurinn,0
2016-07-13,Gallup,Píratar,780.2580478087651
2016-07-13,Gallup,Samfylkingin,246.72191235059765
2016-07-13,Gallup,Sjálfstæðisflokkurinn,808.0142629482071
2016-07-13,Gallup,Sósíalistaflokkurinn,0
2016-07-13,Gallup,Vinstri Græn,518.116015936255
2016-07-13,Gallup,Viðreisn,277.56215139442236
2016-07-19,MMR,Annað,93.13173652694611
2016-07-19,MMR,Flokkur Fólksins,0
2016-07-19,MMR,Framsóknarflokkurinn,75.95209580838323
2016-07-19,MMR,Miðflokkurinn,0
2016-07-19,MMR,Píratar,242.3233532934132
2016-07-19,MMR,Samfylkingin,75.95209580838323
2016-07-19,MMR,Sjálfstæðisflokkurinn,217.00598802395209
2016-07-19,MMR,Sósíalistaflokkurinn,0
2016-07-19,MMR,Vinstri Græn,116.64071856287424
2016-07-19,MMR,Viðreisn,84.9940119760479
2016-08-13,Gallup,Annað,123.16667065868263
2016-08-13,Gallup,Flokkur Fólksins,3.158119760479042
2016-08-13,Gallup,Framsóknarflokkurinn,284.23077844311376
2016-08-13,Gallup,Miðflokkurinn,0
2016-08-13,Gallup,Píratar,814.7948982035929
2016-08-13,Gallup,Samfylkingin,262.1239401197605
2016-08-13,Gallup,Sjálfstæðisflokkurinn,830.5854970059881
2016-08-13,Gallup,Sósíalistaflokkurinn,0
2016-08-13,Gallup,Vinstri Græn,511.61540119760474
2016-08-13,Gallup,Viðreisn,334.76069461077844
2016-08-26,MMR,Annað,113.99399399399401
2016-08-26,MMR,Flokkur Fólksins,0
2016-08-26,MMR,Framsóknarflokkurinn,100.6946946946947
2016-08-26,MMR,Miðflokkurinn,0
2016-08-26,MMR,Píratar,212.7887887887888
2016-08-26,MMR,Samfylkingin,86.44544544544544
2016-08-26,MMR,Sjálfstæðisflokkurinn,233.6876876876877
2016-08-26,MMR,Sósíalistaflokkurinn,0
2016-08-26,MMR,Vinstri Græn,117.79379379379381
2016-08-26,MMR,Viðreisn,83.59559559559561
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Annað,37.36556399999999
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,85.06628399999998
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Píratar,234.52853999999996
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,59.62589999999998
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,224.19338399999995
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,100.96652399999998
2016-09-06,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,53.26580399999999
2016-09-07,Gallup,Annað,164.50251999999998
2016-09-07,Gallup,Flokkur Fólksins,11.75018
2016-09-07,Gallup,Framsóknarflokkurinn,220.903384
2016-09-07,Gallup,Miðflokkurinn,0
2016-09-07,Gallup,Píratar,542.858316
2016-09-07,Gallup,Samfylkingin,206.80316800000003
2016-09-07,Gallup,Sjálfstæðisflokkurinn,599.25918
2016-09-07,Gallup,Sósíalistaflokkurinn,0
2016-09-07,Gallup,Vinstri Græn,317.25485999999995
2016-09-07,Gallup,Viðreisn,286.704392
2016-09-16,MMR,Annað,97.74000000000001
2016-09-16,MMR,Flokkur Fólksins,0
2016-09-16,MMR,Framsóknarflokkurinn,99.55
2016-09-16,MMR,Miðflokkurinn,0
2016-09-16,MMR,Píratar,205.43499999999997
2016-09-16,MMR,Samfylkingin,73.305
2016-09-16,MMR,Sjálfstæðisflokkurinn,205.43499999999997
2016-09-16,MMR,Sósíalistaflokkurinn,0
2016-09-16,MMR,Vinstri Græn,119.46000000000001
2016-09-16,MMR,Viðreisn,104.075
2016-09-22,Gallup,Annað,165.13310689310686
2016-09-22,Gallup,Flokkur Fólksins,16.154325674325673
2016-09-22,Gallup,Framsóknarflokkurinn,147.1838561438561
2016-09-22,Gallup,Miðflokkurinn,0
2016-09-22,Gallup,Píratar,369.75456543456545
2016-09-22,Gallup,Samfylkingin,152.56863136863137
2016-09-22,Gallup,Sjálfstæðisflokkurinn,425.39724275724274
2016-09-22,Gallup,Sósíalistaflokkurinn,0
2016-09-22,Gallup,Vinstri Græn,280.00831168831166
2016-09-22,Gallup,Viðreisn,240.51996003996
2016-09-23,MMR,Annað,123.986013986014
2016-09-23,MMR,Flokkur Fólksins,0
2016-09-23,MMR,Framsóknarflokkurinn,120.04995004995003
2016-09-23,MMR,Miðflokkurinn,0
2016-09-23,MMR,Píratar,212.54745254745254
2016-09-23,MMR,Samfylkingin,91.51348651348651
2016-09-23,MMR,Sjálfstæðisflokkurinn,202.7072927072927
2016-09-23,MMR,Sósíalistaflokkurinn,0
2016-09-23,MMR,Vinstri Græn,113.16183816183816
2016-09-23,MMR,Viðreisn,121.03396603396604
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Annað,54.37823999999998
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,100.75967999999999
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Píratar,159.13632
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,47.18112000000001
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,276.68928000000005
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,103.15872000000002
2016-09-26,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,58.37664
2016-09-29,Félagsvísindastofnun,Annað,67.82999999999997
2016-09-29,Félagsvísindastofnun,Flokkur Fólksins,31.919999999999998
2016-09-29,Félagsvísindastofnun,Framsóknarflokkurinn,96.75749999999998
2016-09-29,Félagsvísindastofnun,Miðflokkurinn,0
2016-09-29,Félagsvísindastofnun,Píratar,197.505
2016-09-29,Félagsvísindastofnun,Samfylkingin,62.842499999999994
2016-09-29,Félagsvísindastofnun,Sjálfstæðisflokkurinn,259.34999999999997
2016-09-29,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2016-09-29,Félagsvísindastofnun,Vinstri Græn,164.58749999999998
2016-09-29,Félagsvísindastofnun,Viðreisn,116.70749999999998
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Annað,119.40055399999989
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,91.35344400000001
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Píratar,153.85843200000002
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,70.51844800000002
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,207.54861400000001
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,103.37363400000002
2016-10-03,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,55.29287400000002
2016-10-07,Gallup,Annað,235.2433861386138
2016-10-07,Gallup,Flokkur Fólksins,34.789514851485144
2016-10-07,Gallup,Framsóknarflokkurinn,162.35106930693067
2016-10-07,Gallup,Miðflokkurinn,0
2016-10-07,Gallup,Píratar,303.1657722772277
2016-10-07,Gallup,Samfylkingin,117.6216930693069
2016-10-07,Gallup,Sjálfstæðisflokkurinn,374.4014455445544
2016-10-07,Gallup,Sósíalistaflokkurinn,0
2016-10-07,Gallup,Vinstri Græn,240.21331683168313
2016-10-07,Gallup,Viðreisn,205.423801980198
2016-10-09,Félagsvísindastofnun,Annað,163.44649999999987
2016-10-09,Félagsvísindastofnun,Flokkur Fólksins,36.59250000000001
2016-10-09,Félagsvísindastofnun,Framsóknarflokkurinn,104.89850000000001
2016-10-09,Félagsvísindastofnun,Miðflokkurinn,0
2016-10-09,Félagsvísindastofnun,Píratar,213.45625
2016-10-09,Félagsvísindastofnun,Samfylkingin,84.16275000000003
2016-10-09,Félagsvísindastofnun,Sjálfstæðisflokkurinn,262.24625000000003
2016-10-09,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2016-10-09,Félagsvísindastofnun,Vinstri Græn,215.89575000000002
2016-10-09,Félagsvísindastofnun,Viðreisn,139.05150000000003
2016-10-10,MMR,Annað,141.54999999999998
2016-10-10,MMR,Flokkur Fólksins,11.4
2016-10-10,MMR,Framsóknarflokkurinn,87.39999999999999
2016-10-10,MMR,Miðflokkurinn,0
2016-10-10,MMR,Píratar,186.20000000000002
2016-10-10,MMR,Samfylkingin,85.5
2016-10-10,MMR,Sjálfstæðisflokkurinn,203.29999999999998
2016-10-10,MMR,Sósíalistaflokkurinn,0
2016-10-10,MMR,Vinstri Græn,137.75
2016-10-10,MMR,Viðreisn,96.89999999999999
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Annað,121.59073726273726
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,67.99482017982018
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Píratar,182.3861058941059
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,58.39555144855144
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,182.3861058941059
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,120.79079820179818
2016-10-10,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,67.19488111888111
2016-10-16,Félagsvísindastofnun,Annað,129.78900000000002
2016-10-16,Félagsvísindastofnun,Flokkur Fólksins,51.9156
2016-10-16,Félagsvísindastofnun,Framsóknarflokkurinn,124.3242
2016-10-16,Félagsvísindastofnun,Miðflokkurinn,0
2016-10-16,Félagsvísindastofnun,Píratar,308.76120000000003
2016-10-16,Félagsvísindastofnun,Samfylkingin,88.80300000000001
2016-10-16,Félagsvísindastofnun,Sjálfstæðisflokkurinn,288.26820000000004
2016-10-16,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2016-10-16,Félagsvísindastofnun,Vinstri Græn,254.11320000000003
2016-10-16,Félagsvísindastofnun,Viðreisn,120.22560000000001
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Annað,119.56328000000002
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,68.66810000000001
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Píratar,167.22701999999998
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,52.5109
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,191.46282
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,155.10912000000002
2016-10-17,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,53.318760000000005
2016-10-23,MMR,Annað,124.587
2016-10-23,MMR,Flokkur Fólksins,33.35399999999999
2016-10-23,MMR,Framsóknarflokkurinn,98.1
2016-10-23,MMR,Miðflokkurinn,0
2016-10-23,MMR,Píratar,187.37099999999998
2016-10-23,MMR,Samfylkingin,74.55599999999998
2016-10-23,MMR,Sjálfstæðisflokkurinn,214.83899999999994
2016-10-23,MMR,Sósíalistaflokkurinn,0
2016-10-23,MMR,Vinstri Græn,156.95999999999998
2016-10-23,MMR,Viðreisn,91.233
2016-10-24,Félagsvísindastofnun,Annað,256.19999999999953
2016-10-24,Félagsvísindastofnun,Flokkur Fólksins,41.480000000000004
2016-10-24,Félagsvísindastofnun,Framsóknarflokkurinn,248.88
2016-10-24,Félagsvísindastofnun,Miðflokkurinn,0
2016-10-24,Félagsvísindastofnun,Píratar,517.28
2016-10-24,Félagsvísindastofnun,Samfylkingin,139.08
2016-10-24,Félagsvísindastofnun,Sjálfstæðisflokkurinn,549
2016-10-24,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2016-10-24,Félagsvísindastofnun,Vinstri Græn,409.92
2016-10-24,Félagsvísindastofnun,Viðreisn,278.16
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Annað,81.61733999999998
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,89.61903999999998
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Píratar,162.43451
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,48.0102
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,200.84267
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,131.22787999999997
2016-10-24,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,86.41836
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Annað,184.81868
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,0
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,155.05974
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Píratar,288.19184
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,89.27682
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,427.58898000000005
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,256.86663999999996
2016-10-25,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,164.4573
2016-10-26,Gallup,Annað,183.29300000000006
2016-10-26,Gallup,Flokkur Fólksins,65.5996
2016-10-26,Gallup,Framsóknarflokkurinn,183.29299999999998
2016-10-26,Gallup,Miðflokkurinn,0
2016-10-26,Gallup,Píratar,345.36259999999993
2016-10-26,Gallup,Samfylkingin,142.7756
2016-10-26,Gallup,Sjálfstæðisflokkurinn,520.938
2016-10-26,Gallup,Sósíalistaflokkurinn,0
2016-10-26,Gallup,Vinstri Græn,318.351
2016-10-26,Gallup,Viðreisn,169.78719999999998
2016-10-27,MMR,Annað,100.74206349206348
2016-10-27,MMR,Flokkur Fólksins,22.809523809523807
2016-10-27,MMR,Framsóknarflokkurinn,108.34523809523809
2016-10-27,MMR,Miðflokkurinn,0
2016-10-27,MMR,Píratar,194.8313492063492
2016-10-27,MMR,Samfylkingin,57.974206349206334
2016-10-27,MMR,Sjálfstæðisflokkurinn,234.74801587301585
2016-10-27,MMR,Sósíalistaflokkurinn,0
2016-10-27,MMR,Vinstri Græn,153.9642857142857
2016-10-27,MMR,Viðreisn,84.58531746031746
2016-10-29,Kosning,Annað,17751.052800000005
2016-10-29,Kosning,Flokkur Fólksins,6713.5392
2016-10-29,Kosning,Framsóknarflokkurinn,22968.95
2016-10-29,Kosning,Miðflokkurinn,0
2016-10-29,Kosning,Píratar,28457.554999999997
2016-10-29,Kosning,Samfylkingin,11384.61
2016-10-29,Kosning,Sjálfstæðisflokkurinn,56915.10999999999
2016-10-29,Kosning,Sósíalistaflokkurinn,0
2016-10-29,Kosning,Vinstri Græn,31205.181
2016-10-29,Kosning,Viðreisn,20971.649999999998
2016-11-11,MMR,Annað,110.50901803607213
2016-11-11,MMR,Flokkur Fólksins,30.79759519038076
2016-11-11,MMR,Framsóknarflokkurinn,85.14629258517036
2016-11-11,MMR,Miðflokkurinn,0
