land,dags,erlent,innlent
Lettland,2018-07-01,0.773,0.8440000000000001
Lettland,2018-10-01,0.76,0.841
Lettland,2019-01-01,0.759,0.833
Lettland,2019-04-01,0.743,0.835
Lettland,2019-07-01,0.738,0.843
Lettland,2019-10-01,0.754,0.8390000000000001
Lettland,2020-01-01,0.7879999999999999,0.846
Lettland,2020-04-01,0.8009999999999999,0.848
Lettland,2020-07-01,0.7809999999999999,0.8490000000000001
Lettland,2020-10-01,0.77,0.847
Lettland,2021-01-01,0.735,0.8190000000000001
Lettland,2021-04-01,0.74,0.826
Lettland,2021-07-01,0.778,0.8290000000000001
Lettland,2021-10-01,0.762,0.825
Lettland,2022-01-01,0.7759999999999999,0.828
Lettland,2022-04-01,0.77,0.833
Lettland,2022-07-01,0.79,0.838
Lettland,2022-10-01,0.764,0.836
Lettland,2023-01-01,0.763,0.83
Lettland,2023-04-01,0.8,0.835
Lettland,2023-07-01,0.777,0.8440000000000001
Litáen,2011-01-01,0.721,0.7909999999999999
Litáen,2011-04-01,0.5710000000000001,0.795
Litáen,2011-07-01,0.535,0.795
Litáen,2011-10-01,0.7809999999999999,0.787
Litáen,2012-01-01,0.833,0.7859999999999999
Litáen,2012-04-01,0.8640000000000001,0.7929999999999999
Litáen,2012-07-01,0.733,0.7959999999999999
Litáen,2012-10-01,0.825,0.79
Litáen,2013-01-01,0.8440000000000001,0.79
Litáen,2013-04-01,0.7859999999999999,0.7929999999999999
Litáen,2013-07-01,0.768,0.7929999999999999
Litáen,2013-10-01,0.848,0.795
Litáen,2014-01-01,0.8220000000000001,0.804
Litáen,2014-04-01,0.7909999999999999,0.804
Litáen,2014-07-01,0.861,0.8079999999999999
Litáen,2014-10-01,0.8170000000000001,0.804
Litáen,2015-01-01,0.733,0.8029999999999999
Litáen,2015-04-01,0.6579999999999999,0.81
Litáen,2015-07-01,0.769,0.809
Litáen,2015-10-01,0.8220000000000001,0.812
Litáen,2016-01-01,0.755,0.8109999999999999
Litáen,2016-04-01,0.79,0.821
Litáen,2016-07-01,0.78,0.82
Litáen,2016-10-01,0.631,0.818
Litáen,2017-01-01,0.629,0.816
Litáen,2017-04-01,0.8390000000000001,0.821
Litáen,2017-07-01,0.888,0.8170000000000001
Litáen,2017-10-01,0.731,0.823
Litáen,2018-01-01,0.731,0.821
Litáen,2018-04-01,0.795,0.826
Litáen,2018-07-01,0.861,0.841
Litáen,2018-10-01,0.871,0.833
Litáen,2019-01-01,0.8420000000000001,0.835
Litáen,2019-04-01,0.8440000000000001,0.8370000000000001
Litáen,2019-07-01,0.883,0.8320000000000001
Litáen,2019-10-01,0.845,0.8370000000000001
Litáen,2020-01-01,0.9129999999999999,0.8440000000000001
Litáen,2020-04-01,0.85,0.8370000000000001
Litáen,2020-07-01,0.7559999999999999,0.836
Litáen,2020-10-01,0.846,0.8420000000000001
Litáen,2021-01-01,0.807,0.828
Litáen,2021-04-01,0.804,0.8340000000000001
Litáen,2021-07-01,0.784,0.84
Litáen,2021-10-01,0.855,0.84
Litáen,2022-01-01,0.8859999999999999,0.83
Litáen,2022-04-01,0.9009999999999999,0.841
Litáen,2022-07-01,0.8490000000000001,0.855
Litáen,2022-10-01,0.818,0.838
Litáen,2023-01-01,0.852,0.835
Litáen,2023-04-01,0.8370000000000001,0.8440000000000001
Litáen,2023-07-01,0.851,0.847
Ungverjaland,2011-01-01,0.665,0.6709999999999999
Ungverjaland,2011-04-01,0.66,0.6779999999999999
Ungverjaland,2011-07-01,0.6779999999999999,0.6829999999999999
Ungverjaland,2011-10-01,0.677,0.682
Ungverjaland,2012-01-01,0.6609999999999999,0.682
Ungverjaland,2012-04-01,0.7290000000000001,0.69
Ungverjaland,2012-07-01,0.732,0.698
Ungverjaland,2012-10-01,0.757,0.696
Ungverjaland,2013-01-01,0.759,0.688
Ungverjaland,2013-04-01,0.706,0.698
Ungverjaland,2013-07-01,0.741,0.705
Ungverjaland,2013-10-01,0.745,0.706
Ungverjaland,2014-01-01,0.774,0.713
Ungverjaland,2014-04-01,0.775,0.72
Ungverjaland,2014-07-01,0.77,0.728
Ungverjaland,2014-10-01,0.79,0.726
Ungverjaland,2015-01-01,0.753,0.7290000000000001
Ungverjaland,2015-04-01,0.764,0.736
Ungverjaland,2015-07-01,0.7509999999999999,0.7440000000000001
Ungverjaland,2015-10-01,0.6990000000000001,0.742
Ungverjaland,2016-01-01,0.723,0.7440000000000001
Ungverjaland,2016-04-01,0.7290000000000001,0.752
Ungverjaland,2016-07-01,0.674,0.758
Ungverjaland,2016-10-01,0.721,0.759
Ungverjaland,2017-01-01,0.7070000000000001,0.755
Ungverjaland,2017-04-01,0.6709999999999999,0.764
Ungverjaland,2017-07-01,0.603,0.769
Ungverjaland,2017-10-01,0.5479999999999999,0.769
Ungverjaland,2018-01-01,0.61,0.768
Ungverjaland,2018-04-01,0.631,0.772
Ungverjaland,2018-07-01,0.649,0.7759999999999999
Ungverjaland,2018-10-01,0.7170000000000001,0.774
Ungverjaland,2019-01-01,0.777,0.777
Ungverjaland,2019-04-01,0.691,0.778
Ungverjaland,2019-07-01,0.755,0.7809999999999999
Ungverjaland,2019-10-01,0.7659999999999999,0.7809999999999999
Ungverjaland,2020-01-01,0.784,0.777
Ungverjaland,2020-04-01,0.74,0.7759999999999999
Ungverjaland,2020-07-01,0.727,0.789
Ungverjaland,2020-10-01,0.7440000000000001,0.789
Ungverjaland,2021-01-01,0.804,0.809
Ungverjaland,2021-04-01,0.7609999999999999,0.818
Ungverjaland,2021-07-01,0.721,0.8240000000000001
Ungverjaland,2021-10-01,0.816,0.8290000000000001
Ungverjaland,2022-01-01,0.818,0.828
Ungverjaland,2022-04-01,0.8079999999999999,0.828
Ungverjaland,2022-07-01,0.731,0.835
Ungverjaland,2022-10-01,0.754,0.836
Ungverjaland,2023-01-01,0.736,0.8370000000000001
Ungverjaland,2023-04-01,0.6829999999999999,0.841
Ungverjaland,2023-07-01,0.657,0.843
Malta,2011-01-01,0.653,0.653
Malta,2011-04-01,0.66,0.652
Malta,2011-07-01,0.662,0.654
Malta,2011-10-01,0.647,0.653
Malta,2012-01-01,0.779,0.657
Malta,2012-04-01,0.809,0.6629999999999999
Malta,2012-07-01,0.858,0.672
Malta,2012-10-01,0.8909999999999999,0.672
Malta,2013-01-01,0.8059999999999999,0.679
Malta,2013-04-01,0.833,0.684
Malta,2013-07-01,0.833,0.696
Malta,2013-10-01,0.8490000000000001,0.7
Malta,2014-01-01,0.84,0.698
Malta,2014-04-01,0.816,0.706
Malta,2014-07-01,0.775,0.716
Malta,2014-10-01,0.745,0.7040000000000001
Malta,2015-01-01,0.7759999999999999,0.7070000000000001
Malta,2015-04-01,0.764,0.723
Malta,2015-07-01,0.74,0.731
Malta,2015-10-01,0.745,0.721
Malta,2016-01-01,0.752,0.725
Malta,2016-04-01,0.797,0.733
Malta,2016-07-01,0.802,0.743
Malta,2016-10-01,0.794,0.735
Malta,2017-01-01,0.816,0.731
Malta,2017-04-01,0.836,0.738
Malta,2017-07-01,0.821,0.753
Malta,2017-10-01,0.833,0.755
Malta,2018-01-01,0.84,0.7490000000000001
Malta,2018-04-01,0.858,0.7559999999999999
Malta,2018-07-01,0.828,0.782
Malta,2018-10-01,0.84,0.774
Malta,2019-01-01,0.851,0.778
Malta,2019-04-01,0.8420000000000001,0.78
Malta,2019-07-01,0.833,0.7759999999999999
Malta,2019-10-01,0.826,0.789
Malta,2020-01-01,0.873,0.7959999999999999
Malta,2020-04-01,0.843,0.784
Malta,2020-07-01,0.855,0.784
Malta,2020-10-01,0.878,0.7859999999999999
Malta,2021-01-01,0.87,0.785
Malta,2021-04-01,0.87,0.789
Malta,2021-07-01,0.8959999999999999,0.7909999999999999
Malta,2021-10-01,0.905,0.807
Malta,2022-01-01,0.903,0.802
Malta,2022-04-01,0.922,0.799
Malta,2022-07-01,0.875,0.8109999999999999
Malta,2022-10-01,0.903,0.8190000000000001
Malta,2023-01-01,0.9229999999999999,0.804
Malta,2023-04-01,0.97,0.7879999999999999
Malta,2023-07-01,0.9540000000000001,0.8140000000000001
Holland,2011-01-01,0.6890000000000001,0.8029999999999999
Holland,2011-04-01,0.6729999999999999,0.802
Holland,2011-07-01,0.679,0.804
Holland,2011-10-01,0.7140000000000001,0.81
Holland,2012-01-01,0.7090000000000001,0.812
Holland,2012-04-01,0.7070000000000001,0.812
Holland,2012-07-01,0.7190000000000001,0.813
Holland,2012-10-01,0.705,0.816
Holland,2013-01-01,0.703,0.818
Holland,2013-04-01,0.6970000000000001,0.8190000000000001
Holland,2013-07-01,0.706,0.8190000000000001
Holland,2013-10-01,0.722,0.818
Holland,2014-01-01,0.715,0.816
Holland,2014-04-01,0.7170000000000001,0.8140000000000001
Holland,2014-07-01,0.688,0.816
Holland,2014-10-01,0.7090000000000001,0.8190000000000001
Holland,2015-01-01,0.71,0.8220000000000001
Holland,2015-04-01,0.7120000000000001,0.8220000000000001
Holland,2015-07-01,0.684,0.821
Holland,2015-10-01,0.705,0.823
Holland,2016-01-01,0.698,0.8220000000000001
Holland,2016-04-01,0.695,0.8240000000000001
Holland,2016-07-01,0.706,0.8220000000000001
Holland,2016-10-01,0.7,0.823
Holland,2017-01-01,0.71,0.8240000000000001
Holland,2017-04-01,0.6940000000000001,0.8240000000000001
Holland,2017-07-01,0.701,0.823
Holland,2017-10-01,0.688,0.8240000000000001
Holland,2018-01-01,0.701,0.825
Holland,2018-04-01,0.7,0.826
Holland,2018-07-01,0.695,0.83
Holland,2018-10-01,0.711,0.8320000000000001
Holland,2019-01-01,0.727,0.833
Holland,2019-04-01,0.736,0.831
Holland,2019-07-01,0.731,0.8340000000000001
Holland,2019-10-01,0.7190000000000001,0.836
Holland,2020-01-01,0.7020000000000001,0.8370000000000001
Holland,2020-04-01,0.706,0.8320000000000001
Holland,2020-07-01,0.725,0.836
Holland,2020-10-01,0.7040000000000001,0.8390000000000001
Holland,2021-01-01,0.74,0.8540000000000001
Holland,2021-04-01,0.723,0.853
Holland,2021-07-01,0.733,0.856
Holland,2021-10-01,0.778,0.855
Holland,2022-01-01,0.774,0.855
Holland,2022-04-01,0.7829999999999999,0.857
Holland,2022-07-01,0.79,0.86
Holland,2022-10-01,0.794,0.8640000000000001
Holland,2023-01-01,0.7959999999999999,0.866
Holland,2023-04-01,0.8029999999999999,0.865
Holland,2023-07-01,0.785,0.868
Austurríki,2011-01-01,0.7,0.779
Austurríki,2011-04-01,0.722,0.785
Austurríki,2011-07-01,0.7170000000000001,0.787
Austurríki,2011-10-01,0.7340000000000001,0.7829999999999999
Austurríki,2012-01-01,0.715,0.778
Austurríki,2012-04-01,0.732,0.792
Austurríki,2012-07-01,0.735,0.7959999999999999
Austurríki,2012-10-01,0.7240000000000001,0.7909999999999999
Austurríki,2013-01-01,0.736,0.787
Austurríki,2013-04-01,0.73,0.797
Austurríki,2013-07-01,0.733,0.802
Austurríki,2013-10-01,0.726,0.7929999999999999
Austurríki,2014-01-01,0.725,0.7859999999999999
Austurríki,2014-04-01,0.748,0.795
Austurríki,2014-07-01,0.755,0.7959999999999999
Austurríki,2014-10-01,0.743,0.7909999999999999
Austurríki,2015-01-01,0.735,0.7859999999999999
Austurríki,2015-04-01,0.7490000000000001,0.794
Austurríki,2015-07-01,0.745,0.8009999999999999
Austurríki,2015-10-01,0.737,0.799
Austurríki,2016-01-01,0.7190000000000001,0.7979999999999999
Austurríki,2016-04-01,0.7440000000000001,0.807
Austurríki,2016-07-01,0.763,0.81
Austurríki,2016-10-01,0.7440000000000001,0.8029999999999999
Austurríki,2017-01-01,0.745,0.7979999999999999
Austurríki,2017-04-01,0.755,0.8079999999999999
Austurríki,2017-07-01,0.754,0.81
Austurríki,2017-10-01,0.757,0.8079999999999999
Austurríki,2018-01-01,0.765,0.799
Austurríki,2018-04-01,0.767,0.807
Austurríki,2018-07-01,0.773,0.812
Austurríki,2018-10-01,0.758,0.8079999999999999
Austurríki,2019-01-01,0.767,0.805
Austurríki,2019-04-01,0.7709999999999999,0.8109999999999999
Austurríki,2019-07-01,0.77,0.815
Austurríki,2019-10-01,0.7609999999999999,0.812
Austurríki,2020-01-01,0.7490000000000001,0.8009999999999999
Austurríki,2020-04-01,0.747,0.797
Austurríki,2020-07-01,0.7859999999999999,0.813
Austurríki,2020-10-01,0.774,0.809
Austurríki,2021-01-01,0.78,0.805
Austurríki,2021-04-01,0.779,0.805
Austurríki,2021-07-01,0.79,0.8140000000000001
Austurríki,2021-10-01,0.79,0.812
Austurríki,2022-01-01,0.792,0.813
Austurríki,2022-04-01,0.7959999999999999,0.813
Austurríki,2022-07-01,0.8,0.815
Austurríki,2022-10-01,0.789,0.813
Austurríki,2023-01-01,0.7859999999999999,0.812
Austurríki,2023-04-01,0.7859999999999999,0.8170000000000001
Austurríki,2023-07-01,0.794,0.823
Pólland,2011-01-01,0.6940000000000001,0.7090000000000001
Pólland,2011-04-01,0.799,0.713
Pólland,2011-07-01,0.768,0.715
Pólland,2011-10-01,0.72,0.715
Pólland,2012-01-01,0.672,0.713
Pólland,2012-04-01,0.7509999999999999,0.718
Pólland,2012-07-01,0.779,0.722
Pólland,2012-10-01,0.8220000000000001,0.721
Pólland,2013-01-01,0.773,0.716
Pólland,2013-04-01,0.7290000000000001,0.721
Pólland,2013-07-01,0.807,0.726
Pólland,2013-10-01,0.8059999999999999,0.726
Pólland,2014-01-01,0.873,0.727
Pólland,2014-04-01,0.8490000000000001,0.727
Pólland,2014-07-01,0.825,0.732
Pólland,2014-10-01,0.7,0.733
Pólland,2015-01-01,0.795,0.73
Pólland,2015-04-01,0.657,0.728
Pólland,2015-07-01,0.634,0.735
Pólland,2015-10-01,0.7490000000000001,0.736
Pólland,2016-01-01,0.718,0.735
Pólland,2016-04-01,0.6459999999999999,0.736
Pólland,2016-07-01,0.7240000000000001,0.74
Pólland,2016-10-01,0.7290000000000001,0.74
Pólland,2017-01-01,0.785,0.741
Pólland,2017-04-01,0.8290000000000001,0.747
Pólland,2017-07-01,0.8009999999999999,0.747
Pólland,2017-10-01,0.762,0.7440000000000001
Pólland,2018-01-01,0.8079999999999999,0.7440000000000001
Pólland,2018-04-01,0.8270000000000001,0.7509999999999999
Pólland,2018-07-01,0.833,0.7559999999999999
Pólland,2018-10-01,0.81,0.7490000000000001
Pólland,2019-01-01,0.799,0.7490000000000001
Pólland,2019-04-01,0.818,0.754
Pólland,2019-07-01,0.83,0.759
Pólland,2019-10-01,0.905,0.754
Pólland,2020-01-01,0.807,0.755
Pólland,2020-04-01,0.7609999999999999,0.7509999999999999
Pólland,2020-07-01,0.857,0.764
Pólland,2020-10-01,0.883,0.767
Pólland,2021-01-01,0.899,0.772
Pólland,2021-04-01,0.899,0.777
Pólland,2021-07-01,0.865,0.784
Pólland,2021-10-01,0.845,0.785
Pólland,2022-01-01,0.889,0.7859999999999999
Pólland,2022-04-01,0.893,0.787
Pólland,2022-07-01,0.836,0.787
Pólland,2022-10-01,0.833,0.795
Pólland,2023-01-01,0.8370000000000001,0.797
Pólland,2023-04-01,0.84,0.795
Pólland,2023-07-01,0.862,0.797
Portúgal,2011-01-01,0.867,0.789
Portúgal,2011-04-01,0.8859999999999999,0.79
Portúgal,2011-07-01,0.867,0.785
Portúgal,2011-10-01,0.848,0.782
Portúgal,2012-01-01,0.866,0.784
Portúgal,2012-04-01,0.846,0.7879999999999999
Portúgal,2012-07-01,0.867,0.7859999999999999
Portúgal,2012-10-01,0.843,0.7809999999999999
Portúgal,2013-01-01,0.84,0.779
Portúgal,2013-04-01,0.856,0.78
Portúgal,2013-07-01,0.8079999999999999,0.7809999999999999
Portúgal,2013-10-01,0.815,0.787
Portúgal,2014-01-01,0.815,0.785
Portúgal,2014-04-01,0.8220000000000001,0.787
Portúgal,2014-07-01,0.8420000000000001,0.785
Portúgal,2014-10-01,0.835,0.785
Portúgal,2015-01-01,0.797,0.7879999999999999
Portúgal,2015-04-01,0.8109999999999999,0.79
Portúgal,2015-07-01,0.8340000000000001,0.789
Portúgal,2015-10-01,0.8,0.7929999999999999
Portúgal,2016-01-01,0.825,0.7909999999999999
Portúgal,2016-04-01,0.8220000000000001,0.792
Portúgal,2016-07-01,0.8190000000000001,0.7979999999999999
Portúgal,2016-10-01,0.8270000000000001,0.7959999999999999
Portúgal,2017-01-01,0.845,0.7979999999999999
Portúgal,2017-04-01,0.8220000000000001,0.8029999999999999
Portúgal,2017-07-01,0.8140000000000001,0.8079999999999999
Portúgal,2017-10-01,0.8420000000000001,0.81
Portúgal,2018-01-01,0.8009999999999999,0.81
Portúgal,2018-04-01,0.802,0.81
Portúgal,2018-07-01,0.841,0.81
Portúgal,2018-10-01,0.841,0.81
Portúgal,2019-01-01,0.85,0.81
Portúgal,2019-04-01,0.8490000000000001,0.8109999999999999
Portúgal,2019-07-01,0.853,0.8140000000000001
Portúgal,2019-10-01,0.84,0.816
Portúgal,2020-01-01,0.848,0.8079999999999999
Portúgal,2020-04-01,0.804,0.777
Portúgal,2020-07-01,0.805,0.8059999999999999
Portúgal,2020-10-01,0.8490000000000001,0.8079999999999999
Portúgal,2021-01-01,0.8190000000000001,0.7929999999999999
Portúgal,2021-04-01,0.807,0.81
Portúgal,2021-07-01,0.841,0.813
Portúgal,2021-10-01,0.841,0.816
Portúgal,2022-01-01,0.84,0.8170000000000001
Portúgal,2022-04-01,0.856,0.815
Portúgal,2022-07-01,0.8540000000000001,0.8220000000000001
Portúgal,2022-10-01,0.867,0.825
Portúgal,2023-01-01,0.8740000000000001,0.83
Portúgal,2023-04-01,0.848,0.8340000000000001
Portúgal,2023-07-01,0.848,0.836
Slóvenía,2011-01-01,0.773,0.741
Slóvenía,2011-04-01,0.8009999999999999,0.742
Slóvenía,2011-07-01,0.73,0.7440000000000001
Slóvenía,2011-10-01,0.735,0.752
Slóvenía,2012-01-01,0.777,0.746
Slóvenía,2012-04-01,0.772,0.742
Slóvenía,2012-07-01,0.767,0.7509999999999999
Slóvenía,2012-10-01,0.7559999999999999,0.757
Slóvenía,2013-01-01,0.757,0.747
Slóvenía,2013-04-01,0.795,0.7490000000000001
Slóvenía,2013-07-01,0.8220000000000001,0.7509999999999999
Slóvenía,2013-10-01,0.8009999999999999,0.742
Slóvenía,2014-01-01,0.748,0.745
Slóvenía,2014-04-01,0.73,0.7559999999999999
Slóvenía,2014-07-01,0.696,0.755
Slóvenía,2014-10-01,0.687,0.753
Slóvenía,2015-01-01,0.759,0.748
Slóvenía,2015-04-01,0.8190000000000001,0.763
Slóvenía,2015-07-01,0.855,0.765
Slóvenía,2015-10-01,0.836,0.753
Slóvenía,2016-01-01,0.823,0.746
Slóvenía,2016-04-01,0.797,0.764
Slóvenía,2016-07-01,0.81,0.758
Slóvenía,2016-10-01,0.804,0.7709999999999999
Slóvenía,2017-01-01,0.815,0.774
Slóvenía,2017-04-01,0.763,0.785
Slóvenía,2017-07-01,0.8140000000000001,0.789
Slóvenía,2017-10-01,0.821,0.792
Slóvenía,2018-01-01,0.797,0.787
Slóvenía,2018-04-01,0.799,0.7959999999999999
Slóvenía,2018-07-01,0.802,0.7979999999999999
Slóvenía,2018-10-01,0.794,0.8
Slóvenía,2019-01-01,0.7559999999999999,0.799
Slóvenía,2019-04-01,0.805,0.805
Slóvenía,2019-07-01,0.792,0.8029999999999999
Slóvenía,2019-10-01,0.8190000000000001,0.792
Slóvenía,2020-01-01,0.812,0.7979999999999999
Slóvenía,2020-04-01,0.82,0.7879999999999999
Slóvenía,2020-07-01,0.83,0.792
Slóvenía,2020-10-01,0.8190000000000001,0.797
Slóvenía,2021-01-01,0.738,0.774
Slóvenía,2021-04-01,0.804,0.802
Slóvenía,2021-07-01,0.8320000000000001,0.809
Slóvenía,2021-10-01,0.818,0.8059999999999999
Slóvenía,2022-01-01,0.784,0.809
Slóvenía,2022-04-01,0.813,0.813
Slóvenía,2022-07-01,0.838,0.8109999999999999
Slóvenía,2022-10-01,0.8270000000000001,0.8079999999999999
Slóvenía,2023-01-01,0.795,0.7909999999999999
Slóvenía,2023-04-01,0.823,0.8059999999999999
Slóvenía,2023-07-01,0.853,0.7979999999999999
Finnland,2011-01-01,0.687,0.7879999999999999
Finnland,2011-04-01,0.7020000000000001,0.805
Finnland,2011-07-01,0.716,0.8009999999999999
Finnland,2011-10-01,0.725,0.7909999999999999
Finnland,2012-01-01,0.711,0.79
Finnland,2012-04-01,0.741,0.805
Finnland,2012-07-01,0.741,0.805
Finnland,2012-10-01,0.735,0.7879999999999999
Finnland,2013-01-01,0.7170000000000001,0.789
Finnland,2013-04-01,0.752,0.8059999999999999
Finnland,2013-07-01,0.7190000000000001,0.799
Finnland,2013-10-01,0.701,0.787
Finnland,2014-01-01,0.6920000000000001,0.79
Finnland,2014-04-01,0.747,0.809
Finnland,2014-07-01,0.7090000000000001,0.8009999999999999
Finnland,2014-10-01,0.711,0.7909999999999999
Finnland,2015-01-01,0.708,0.794
Finnland,2015-04-01,0.6990000000000001,0.8109999999999999
Finnland,2015-07-01,0.6970000000000001,0.8109999999999999
Finnland,2015-10-01,0.711,0.7959999999999999
Finnland,2016-01-01,0.7040000000000001,0.7979999999999999
Finnland,2016-04-01,0.7240000000000001,0.812
Finnland,2016-07-01,0.6990000000000001,0.8079999999999999
Finnland,2016-10-01,0.6779999999999999,0.797
Finnland,2017-01-01,0.6859999999999999,0.8
Finnland,2017-04-01,0.711,0.821
Finnland,2017-07-01,0.7120000000000001,0.813
Finnland,2017-10-01,0.737,0.812
Finnland,2018-01-01,0.7240000000000001,0.8170000000000001
Finnland,2018-04-01,0.728,0.831
Finnland,2018-07-01,0.721,0.8290000000000001
Finnland,2018-10-01,0.6970000000000001,0.8190000000000001
Finnland,2019-01-01,0.721,0.8170000000000001
Finnland,2019-04-01,0.706,0.833
Finnland,2019-07-01,0.696,0.8340000000000001
Finnland,2019-10-01,0.7070000000000001,0.825
Finnland,2020-01-01,0.725,0.825
Finnland,2020-04-01,0.7170000000000001,0.8240000000000001
Finnland,2020-07-01,0.74,0.8340000000000001
Finnland,2020-10-01,0.777,0.8270000000000001
Finnland,2021-01-01,0.73,0.818
Finnland,2021-04-01,0.768,0.843
Finnland,2021-07-01,0.757,0.8370000000000001
Finnland,2021-10-01,0.7959999999999999,0.828
Finnland,2022-01-01,0.774,0.831
Finnland,2022-04-01,0.809,0.846
Finnland,2022-07-01,0.8170000000000001,0.8440000000000001
Finnland,2022-10-01,0.821,0.836
Finnland,2023-01-01,0.782,0.835
Finnland,2023-04-01,0.8140000000000001,0.853
Finnland,2023-07-01,0.8079999999999999,0.8440000000000001
Svíþjóð,2011-01-01,0.737,0.853
Svíþjóð,2011-04-01,0.7440000000000001,0.866
Svíþjóð,2011-07-01,0.733,0.866
Svíþjóð,2011-10-01,0.737,0.857
Svíþjóð,2012-01-01,0.7290000000000001,0.855
Svíþjóð,2012-04-01,0.75,0.868
Svíþjóð,2012-07-01,0.743,0.8690000000000001
Svíþjóð,2012-10-01,0.743,0.86
Svíþjóð,2013-01-01,0.743,0.862
Svíþjóð,2013-04-01,0.772,0.871
Svíþjóð,2013-07-01,0.773,0.872
Svíþjóð,2013-10-01,0.768,0.862
Svíþjóð,2014-01-01,0.76,0.862
Svíþjóð,2014-04-01,0.779,0.872
Svíþjóð,2014-07-01,0.779,0.875
Svíþjóð,2014-10-01,0.7709999999999999,0.862
Svíþjóð,2015-01-01,0.764,0.8640000000000001
Svíþjóð,2015-04-01,0.777,0.875
Svíþjóð,2015-07-01,0.767,0.8740000000000001
Svíþjóð,2015-10-01,0.78,0.867
Svíþjóð,2016-01-01,0.763,0.867
Svíþjóð,2016-04-01,0.785,0.879
Svíþjóð,2016-07-01,0.778,0.8809999999999999
Svíþjóð,2016-10-01,0.777,0.871
Svíþjóð,2017-01-01,0.7859999999999999,0.872
Svíþjóð,2017-04-01,0.792,0.884
Svíþjóð,2017-07-01,0.797,0.885
Svíþjóð,2017-10-01,0.78,0.8740000000000001
Svíþjóð,2018-01-01,0.7659999999999999,0.877
Svíþjóð,2018-04-01,0.7979999999999999,0.89
Svíþjóð,2018-07-01,0.765,0.889
Svíþjóð,2018-10-01,0.772,0.878
Svíþjóð,2019-01-01,0.765,0.88
Svíþjóð,2019-04-01,0.795,0.8859999999999999
Svíþjóð,2019-07-01,0.779,0.892
Svíþjóð,2019-10-01,0.772,0.88
Svíþjóð,2020-01-01,0.782,0.8759999999999999
Svíþjóð,2020-04-01,0.7759999999999999,0.8859999999999999
Svíþjóð,2020-07-01,0.7979999999999999,0.89
Svíþjóð,2020-10-01,0.794,0.882
Svíþjóð,2021-01-01,0.785,0.8740000000000001
Svíþjóð,2021-04-01,0.81,0.892
Svíþjóð,2021-07-01,0.8240000000000001,0.8909999999999999
Svíþjóð,2021-10-01,0.8109999999999999,0.8759999999999999
Svíþjóð,2022-01-01,0.812,0.877
Svíþjóð,2022-04-01,0.8420000000000001,0.89
Svíþjóð,2022-07-01,0.831,0.887
Svíþjóð,2022-10-01,0.8240000000000001,0.877
Svíþjóð,2023-01-01,0.85,0.878
Svíþjóð,2023-04-01,0.8640000000000001,0.892
Svíþjóð,2023-07-01,0.8740000000000001,0.894
Ísland,2011-01-01,0.9159999999999999,0.857
Ísland,2011-04-01,0.889,0.8759999999999999
Ísland,2011-07-01,0.873,0.8590000000000001
Ísland,2011-10-01,0.885,0.847
Ísland,2012-01-01,0.912,0.85
Ísland,2012-04-01,0.925,0.875
Ísland,2012-07-01,0.871,0.868
Ísland,2012-10-01,0.91,0.852
Ísland,2013-01-01,0.9209999999999999,0.845
Ísland,2013-04-01,0.904,0.882
Ísland,2013-07-01,0.914,0.878
Ísland,2013-10-01,0.938,0.8590000000000001
Ísland,2014-01-01,0.94,0.865
Ísland,2014-04-01,0.935,0.905
Ísland,2014-07-01,0.919,0.89
Ísland,2014-10-01,0.9390000000000001,0.88
Ísland,2015-01-01,0.92,0.885
Ísland,2015-04-01,0.9,0.912
Ísland,2015-07-01,0.9109999999999999,0.9
Ísland,2015-10-01,0.889,0.8859999999999999
Ísland,2016-01-01,0.927,0.889
Ísland,2016-04-01,0.943,0.91
Ísland,2016-07-01,0.915,0.9109999999999999
Ísland,2016-10-01,0.9259999999999999,0.8959999999999999
Ísland,2017-01-01,0.958,0.892
Ísland,2017-04-01,0.9420000000000001,0.9109999999999999
Ísland,2017-07-01,0.932,0.889
Ísland,2017-10-01,0.961,0.883
Ísland,2018-01-01,0.934,0.877
Ísland,2018-04-01,0.912,0.889
Ísland,2018-07-01,0.935,0.887
Ísland,2018-10-01,0.9309999999999999,0.878
Ísland,2019-01-01,0.934,0.8809999999999999
Ísland,2019-04-01,0.905,0.902
Ísland,2019-07-01,0.919,0.88
Ísland,2019-10-01,0.938,0.875
Ísland,2020-01-01,0.847,0.866
Ísland,2020-04-01,0.86,0.867
Ísland,2020-07-01,0.932,0.889
Ísland,2020-10-01,0.9129999999999999,0.8420000000000001
Ísland,2021-01-01,0.8740000000000001,0.8440000000000001
Ísland,2021-04-01,0.898,0.868
Ísland,2021-07-01,0.894,0.871
Ísland,2021-10-01,0.899,0.86
Ísland,2022-01-01,0.948,0.865
Ísland,2022-04-01,0.9259999999999999,0.8809999999999999
Ísland,2022-07-01,0.909,0.8690000000000001
Ísland,2022-10-01,0.935,0.87
Ísland,2023-01-01,0.884,0.87
Ísland,2023-04-01,0.888,0.892
Ísland,2023-07-01,0.93,0.8759999999999999
Noregur,2011-01-01,0.799,0.816
Noregur,2011-04-01,0.8220000000000001,0.8220000000000001
Noregur,2011-07-01,0.831,0.823
Noregur,2011-10-01,0.823,0.82
Noregur,2012-01-01,0.813,0.821
Noregur,2012-04-01,0.8240000000000001,0.826
Noregur,2012-07-01,0.8140000000000001,0.825
Noregur,2012-10-01,0.816,0.8190000000000001
